driverId,constructorId,grid,position,year,round,circuitId,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,age,experience,driversPointsBeforeRace,constPointsBeforeRace
298,80,20,6,1973,10,39,0,0,1,0,0,11458,770,0.0,0.0
298,80,23,9,1973,12,70,0,0,0,0,0,11479,791,1.0,1.0
298,80,23,21,1973,13,14,0,0,0,0,0,11500,812,1.0,1.0
298,63,21,8,1971,4,39,0,0,0,1,0,10688,0,0.0,1.0
299,74,21,25,1975,8,39,0,0,0,0,0,10696,0,0.0,0.0
299,74,21,28,1975,10,9,0,0,0,1,0,10723,27,0.0,0.0
300,76,26,17,1975,10,9,0,0,0,1,0,12339,364,0.0,0.0
300,76,21,31,1974,10,38,0,0,0,0,0,11975,0,0.0,0.0
301,63,23,18,1975,10,9,0,0,0,1,0,11303,0,0.0,0.0
302,32,25,21,1975,10,9,0,0,0,1,0,10018,0,0.0,3.0
302,32,25,13,1975,13,14,1,0,1,0,0,10068,50,0.0,4.0
303,3,28,22,1975,12,70,0,0,0,1,0,12131,0,0.0,6.0
304,1,10,1,1974,1,25,1,0,0,0,0,13723,3150,0.0,0.0
304,1,11,12,1974,2,18,1,0,0,0,1,13737,3164,9.0,12.0
304,1,9,9,1974,3,30,0,0,0,0,0,13799,3226,9.0,23.0
304,1,8,6,1974,4,45,0,0,0,0,0,13828,3255,9.0,27.0
304,1,12,6,1974,5,50,0,0,0,0,0,13842,3269,10.0,32.0
304,1,12,20,1974,6,6,0,0,0,0,0,13856,3283,11.0,42.0
304,1,12,15,1974,7,47,0,0,0,0,0,13870,3297,11.0,44.0
304,1,9,14,1974,8,39,0,0,0,0,0,13884,3311,11.0,47.0
304,1,11,6,1974,9,41,0,0,0,0,0,13898,3325,11.0,54.0
304,1,19,7,1974,10,38,0,0,0,0,0,13911,3338,12.0,55.0
304,1,7,26,1974,11,20,0,0,0,1,0,13926,3353,12.0,61.0
304,1,10,2,1974,12,70,0,0,0,0,0,13940,3367,12.0,49.0
304,1,19,6,1974,13,14,0,0,0,0,0,13961,3388,18.0,55.0
304,1,14,6,1974,14,48,0,1,0,0,0,13975,3402,19.0,62.0
304,1,17,27,1974,15,46,1,0,0,0,0,13989,3416,20.0,72.0
304,1,8,5,1973,1,25,0,0,0,0,0,13373,2800,0.0,0.0
304,1,5,3,1973,2,18,1,0,0,0,0,13387,2814,2.0,2.0
304,1,1,5,1973,3,30,0,0,1,0,0,13407,2834,6.0,6.0
304,1,2,6,1973,4,49,0,0,1,0,0,13464,2891,8.0,14.0
304,1,2,7,1973,5,40,0,0,1,0,0,13485,2912,9.0,18.0
304,1,3,6,1973,6,6,0,0,0,0,0,13499,2926,9.0,18.0
304,1,6,1,1973,7,47,0,0,0,0,0,13513,2940,10.0,21.0
304,1,6,8,1973,8,34,1,0,0,0,0,13527,2954,19.0,19.0
304,1,2,3,1973,9,9,0,0,1,0,0,13540,2967,19.0,30.0
304,1,4,15,1973,10,39,0,0,1,0,0,13555,2982,23.0,43.0
304,1,8,12,1973,11,20,0,0,1,0,0,13562,2989,23.0,54.0
304,1,3,8,1973,12,70,0,0,0,0,0,13576,3003,23.0,46.0
304,1,3,15,1973,13,14,0,0,0,0,0,13597,3024,23.0,46.0
304,1,7,13,1973,14,48,1,0,0,0,0,13611,3038,23.0,50.0
304,1,8,4,1973,15,46,0,0,0,0,1,13625,3052,23.0,59.0
304,1,4,2,1972,1,25,0,0,0,0,0,13002,2429,0.0,0.0
304,1,5,1,1972,2,30,0,0,1,0,0,13043,2470,6.0,6.0
304,1,2,16,1972,3,45,0,0,0,0,0,13101,2528,15.0,19.0
304,1,7,15,1972,4,6,0,0,0,1,0,13114,2541,15.0,15.0
304,1,3,3,1972,5,50,0,0,0,0,0,13135,2562,15.0,21.0
304,1,2,7,1972,6,51,0,0,0,0,0,13163,2590,19.0,21.0
304,1,11,5,1972,7,38,0,0,1,0,0,13176,2603,19.0,25.0
304,1,10,19,1972,8,20,0,0,0,0,0,13191,2618,21.0,23.0
304,1,7,2,1972,9,70,1,0,0,0,0,13205,2632,21.0,31.0
304,1,5,3,1972,10,14,1,0,1,0,0,13233,2660,27.0,41.0
304,1,2,3,1972,11,48,1,0,0,0,0,13247,2674,31.0,48.0
304,1,3,3,1972,12,46,1,0,0,1,0,13261,2688,35.0,58.0
304,1,7,6,1971,1,30,0,0,1,0,0,12679,2106,0.0,0.0
304,1,9,5,1971,2,49,0,0,1,0,0,12722,2149,1.0,1.0
304,1,6,4,1971,3,6,0,0,0,0,1,12757,2184,3.0,3.0
304,1,14,12,1971,4,39,0,0,0,1,0,12785,2212,6.0,6.0
304,1,11,21,1971,5,34,0,0,0,0,0,12799,2226,6.0,6.0
304,1,8,19,1971,6,9,0,0,1,0,0,12812,2239,6.0,6.0
304,1,6,18,1971,7,20,0,0,0,0,0,12827,2254,6.0,6.0
304,1,9,21,1971,8,70,0,0,1,0,0,12841,2268,6.0,6.0
304,1,10,4,1971,10,48,0,0,0,1,0,12876,2303,6.0,6.0
304,1,3,22,1971,11,46,0,0,1,0,0,12890,2317,9.0,9.0
304,187,6,2,1970,1,30,0,0,1,0,0,12315,1742,0.0,0.0
304,187,2,11,1970,2,45,0,0,1,0,0,12358,1785,6.0,6.0
304,187,3,4,1970,3,6,1,0,0,0,0,12379,1806,6.0,12.0
304,187,7,4,1970,6,51,0,0,0,0,1,12435,1862,9.0,9.0
304,187,5,3,1970,7,38,0,0,0,0,0,12448,1875,12.0,13.0
304,187,16,3,1970,8,10,0,0,0,0,0,12463,1890,16.0,16.0
304,187,11,16,1970,9,70,0,0,0,0,0,12477,1904,20.0,20.0
304,187,9,4,1970,10,14,0,0,1,0,0,12498,1925,20.0,20.0
304,187,15,15,1970,11,52,1,0,0,0,0,12512,1939,23.0,23.0
304,187,11,7,1970,12,46,0,0,1,0,1,12526,1953,23.0,24.0
304,187,14,3,1970,13,32,0,0,0,0,0,12547,1974,23.0,24.0
304,187,3,3,1969,1,30,0,0,1,0,0,11944,1371,0.0,0.0
304,187,8,4,1969,2,49,0,0,1,0,0,12008,1435,4.0,6.0
304,187,12,6,1969,3,6,0,0,1,0,0,12022,1449,7.0,15.0
304,187,7,4,1969,4,39,0,0,1,0,0,12056,1483,8.0,23.0
304,187,2,8,1969,5,51,0,0,1,0,0,12071,1498,11.0,21.0
304,187,3,13,1969,6,9,0,0,1,0,0,12084,1511,11.0,26.0
304,187,5,7,1969,7,20,0,0,0,0,0,12099,1526,11.0,31.0
304,187,2,7,1969,8,14,0,0,1,0,0,12134,1561,11.0,32.0
304,187,5,18,1969,9,48,1,0,0,0,0,12147,1574,11.0,35.0
304,187,2,12,1969,10,46,0,0,1,0,0,12162,1589,11.0,37.0
304,187,4,1,1969,11,32,1,0,1,0,0,12176,1603,11.0,37.0
304,194,9,5,1968,1,30,0,0,1,0,0,11519,946,0.0,0.0
304,187,3,2,1968,2,45,0,0,1,0,0,11651,1078,2.0,2.0
304,187,10,5,1968,3,6,0,0,1,0,0,11665,1092,8.0,8.0
304,187,5,10,1968,4,13,0,0,1,0,0,11679,1106,10.0,10.0
304,187,7,18,1968,5,39,0,0,0,1,0,11693,1120,10.0,19.0
304,187,4,5,1968,6,53,0,0,0,1,0,11707,1134,10.0,19.0
304,187,11,4,1968,7,38,0,0,1,0,0,11720,1147,12.0,21.0
304,187,11,7,1968,8,20,0,0,0,1,0,11735,1162,15.0,15.0
304,187,7,1,1968,9,14,0,0,1,0,0,11770,1197,15.0,24.0
304,187,6,1,1968,10,52,1,0,0,0,0,11784,1211,24.0,33.0
304,1,5,8,1968,11,46,0,0,0,0,0,11798,1225,33.0,33.0
304,187,4,18,1968,12,32,0,0,1,0,0,11826,1253,33.0,52.0
304,191,2,4,1967,1,30,0,0,0,0,0,11155,582,0.0,0.0
304,191,4,1,1967,2,6,0,0,0,0,0,11280,707,3.0,4.0
304,191,7,3,1967,3,39,0,0,0,0,0,11308,735,12.0,13.0
304,191,14,13,1967,4,13,0,0,0,0,0,11322,749,16.0,23.0
304,191,6,2,1967,5,54,0,0,0,0,0,11336,763,16.0,23.0
304,191,4,2,1967,6,9,0,0,0,0,0,11349,776,22.0,38.0
304,191,2,1,1967,7,20,1,0,1,0,0,11371,798,28.0,47.0
304,191,3,2,1967,8,48,0,0,0,1,0,11392,819,37.0,62.0
304,191,6,14,1967,9,14,0,0,1,0,0,11406,833,43.0,78.0
304,191,6,3,1967,10,46,1,0,0,0,0,11427,854,43.0,84.0
304,191,6,3,1967,11,32,0,0,0,0,0,11448,875,47.0,88.0
304,183,6,14,1966,1,6,0,0,1,0,0,10930,357,0.0,0.0
304,183,13,14,1966,2,13,0,0,0,1,1,10951,378,0.0,0.0
304,191,9,3,1966,3,55,0,0,1,0,0,10972,399,0.0,3.0
304,191,2,2,1966,4,38,0,0,0,0,0,10985,412,4.0,16.0
304,191,2,13,1966,5,39,0,0,1,0,0,10993,420,10.0,31.0
304,191,15,14,1966,6,20,0,0,0,1,1,11007,434,10.0,40.0
304,191,10,3,1966,7,14,1,0,1,0,0,11035,462,10.0,49.0
304,191,7,16,1966,8,46,0,0,1,0,0,11063,490,14.0,53.0
304,191,6,3,1966,9,32,1,0,0,0,0,11084,511,14.0,50.0
304,183,8,8,1965,2,6,0,0,0,0,0,10573,0,0.0,0.0
304,183,6,4,1965,4,51,1,0,0,0,0,10601,28,0.0,0.0
304,183,10,18,1965,5,9,0,0,1,0,1,10614,41,3.0,6.0
304,183,7,5,1965,6,39,0,0,0,0,0,10622,49,3.0,4.0
304,183,13,15,1965,7,20,0,0,1,0,1,10636,63,5.0,13.0
304,183,12,15,1965,8,14,0,0,0,0,0,10678,105,5.0,14.0
305,1,9,4,1974,1,25,1,0,0,0,0,12339,3830,0.0,0.0
305,1,7,5,1974,2,18,1,0,0,0,1,12353,3844,3.0,12.0
305,1,12,3,1974,3,30,0,0,0,0,0,12415,3906,5.0,23.0
305,1,17,9,1974,4,45,0,0,0,0,0,12444,3935,9.0,27.0
305,1,13,7,1974,5,50,0,0,0,0,0,12458,3949,9.0,32.0
305,1,10,14,1974,6,6,0,0,0,0,0,12472,3963,9.0,42.0
305,1,11,23,1974,7,47,0,0,0,0,0,12486,3977,9.0,44.0
305,1,4,4,1974,8,39,0,0,0,0,0,12500,3991,9.0,47.0
305,1,6,7,1974,9,41,0,0,0,0,0,12514,4005,12.0,54.0
305,1,11,17,1974,10,38,0,0,0,0,0,12527,4018,12.0,55.0
305,1,12,15,1974,11,20,0,0,0,1,0,12542,4033,12.0,61.0
305,63,10,17,1973,1,25,0,0,0,0,0,11989,3480,0.0,0.0
305,63,14,16,1973,2,18,1,0,0,0,0,12003,3494,0.0,0.0
305,63,12,25,1973,3,30,0,0,1,0,0,12023,3514,0.0,0.0
305,63,9,19,1973,4,49,0,0,1,0,0,12080,3571,0.0,0.0
305,63,13,23,1973,5,40,0,0,1,0,0,12101,3592,0.0,0.0
305,63,13,8,1973,6,6,0,0,0,0,0,12115,3606,0.0,0.0
305,63,10,17,1973,7,47,0,0,0,0,0,12129,3620,0.0,0.0
305,63,11,19,1973,8,34,1,0,0,0,0,12143,3634,0.0,0.0
305,63,12,20,1973,9,9,0,0,1,0,0,12156,3647,0.0,0.0
305,63,24,14,1973,10,39,0,0,1,0,0,12171,3662,0.0,0.0
305,63,18,14,1973,11,20,0,0,1,0,0,12178,3669,0.0,0.0
305,63,15,10,1973,12,70,0,0,0,0,0,12192,3683,0.0,3.0
305,63,8,7,1973,13,14,0,0,0,0,0,12213,3704,0.0,7.0
305,63,12,9,1973,14,48,1,0,0,0,0,12227,3718,0.0,7.0
305,63,6,21,1973,15,46,0,0,0,0,1,12241,3732,0.0,7.0
305,63,4,23,1972,2,30,0,0,1,0,0,11659,3150,0.0,2.0
305,63,15,20,1972,3,45,0,0,0,0,0,11717,3208,0.0,2.0
305,63,11,21,1972,4,6,0,0,0,1,0,11730,3221,0.0,5.0
305,63,8,4,1972,5,50,0,0,0,0,0,11751,3242,0.0,5.0
305,63,10,6,1972,6,51,0,0,0,0,0,11779,3270,3.0,8.0
305,63,7,21,1972,7,38,0,0,1,0,0,11792,3283,4.0,9.0
305,63,16,20,1972,8,20,0,0,0,0,0,11807,3298,4.0,9.0
305,63,12,4,1972,9,70,1,0,0,0,0,11821,3312,4.0,9.0
305,63,9,2,1972,10,14,1,0,1,0,0,11849,3340,7.0,12.0
305,63,14,17,1972,12,46,1,0,0,1,0,11877,3368,13.0,18.0
305,63,17,4,1971,9,14,0,0,0,0,0,11478,2969,0.0,6.0
305,63,14,15,1971,11,46,0,0,1,0,0,11506,2997,3.0,6.0
305,176,12,15,1965,2,6,0,0,0,0,0,9189,680,0.0,0.0
305,176,15,6,1964,1,6,0,0,0,0,0,8804,295,0.0,0.0
305,176,14,12,1964,2,39,0,0,1,0,0,8818,309,1.0,1.0
305,176,13,8,1964,4,53,0,0,1,0,0,8853,344,1.0,3.0
305,176,12,20,1964,5,38,0,0,1,0,0,8866,357,1.0,3.0
305,176,13,22,1964,6,20,0,0,1,0,0,8888,379,1.0,3.0
305,176,18,8,1964,7,57,0,0,1,0,0,8909,400,1.0,1.0
305,176,17,19,1964,8,14,0,0,1,0,0,8923,414,1.0,1.0
305,176,15,8,1964,9,46,1,0,0,0,0,8951,442,1.0,3.0
305,176,17,16,1964,10,32,0,0,0,0,0,8972,463,1.0,3.0
305,172,17,8,1963,5,9,1,0,1,0,0,8509,0,0.0,28.0
305,26,18,10,1963,7,14,1,0,1,0,0,8559,50,0.0,0.0
305,26,21,23,1963,10,56,0,0,1,0,0,8670,161,0.0,0.0
306,66,14,5,1974,1,25,1,0,0,0,0,13411,2443,0.0,0.0
306,66,17,10,1974,2,18,1,0,0,0,1,13425,2457,2.0,2.0
306,66,11,2,1974,3,30,0,0,0,0,0,13487,2519,2.0,2.0
306,66,11,25,1974,4,45,0,0,0,0,0,13516,2548,8.0,8.0
306,66,7,5,1974,5,50,0,0,0,0,0,13530,2562,8.0,8.0
306,66,11,19,1974,6,6,0,0,0,0,0,13544,2576,10.0,10.0
306,66,13,24,1974,7,47,0,0,0,0,0,13558,2590,10.0,10.0
306,66,16,19,1974,8,39,0,0,0,0,0,13572,2604,10.0,10.0
306,66,17,10,1974,9,41,0,0,0,0,0,13586,2618,10.0,10.0
306,66,23,12,1974,10,38,0,0,0,0,0,13599,2631,10.0,10.0
306,66,15,20,1974,11,20,0,0,0,1,0,13614,2646,10.0,10.0
306,66,18,22,1974,12,70,0,0,0,0,0,13628,2660,10.0,10.0
306,66,11,25,1974,13,14,0,0,0,0,0,13649,2681,10.0,10.0
306,66,17,21,1974,14,48,0,1,0,0,0,13663,2695,10.0,10.0
306,66,21,30,1974,15,46,1,0,0,0,0,13677,2709,10.0,10.0
306,66,7,12,1973,1,25,0,0,0,0,0,13061,2093,0.0,0.0
306,66,10,13,1973,2,18,1,0,0,0,0,13075,2107,0.0,0.0
306,66,7,21,1973,3,30,0,0,1,0,0,13095,2127,0.0,1.0
306,66,10,5,1973,4,49,0,0,1,0,0,13152,2184,0.0,1.0
306,66,5,13,1973,5,40,0,0,1,0,0,13173,2205,2.0,3.0
306,66,11,18,1973,6,6,0,0,0,0,0,13187,2219,2.0,5.0
306,66,9,15,1973,7,47,0,0,0,0,0,13201,2233,2.0,5.0
306,66,15,11,1973,8,34,1,0,0,0,0,13215,2247,2.0,5.0
306,66,17,23,1973,9,9,0,0,1,0,0,13228,2260,2.0,5.0
306,66,9,5,1973,10,39,0,0,1,0,0,13243,2275,2.0,5.0
306,66,9,20,1973,11,20,0,0,1,0,0,13250,2282,4.0,7.0
306,66,13,5,1973,12,70,0,0,0,0,0,13264,2296,4.0,5.0
306,66,13,13,1973,13,14,0,0,0,0,0,13285,2317,6.0,10.0
306,66,16,4,1973,14,48,1,0,0,0,0,13299,2331,6.0,8.0
306,66,14,9,1973,15,46,0,0,0,0,1,13313,2345,9.0,13.0
306,66,11,21,1972,2,30,0,0,1,0,0,12731,1763,0.0,0.0
306,66,7,23,1972,3,45,0,0,0,0,0,12789,1821,0.0,0.0
306,66,4,1,1972,4,6,0,0,0,1,0,12802,1834,0.0,0.0
306,66,6,24,1972,5,50,0,0,0,0,0,12823,1855,9.0,9.0
306,66,24,15,1972,6,51,0,0,0,0,0,12851,1883,9.0,9.0
306,66,6,11,1972,7,38,0,0,1,0,0,12864,1896,9.0,9.0
306,66,13,9,1972,8,20,0,0,0,0,0,12879,1911,9.0,9.0
306,66,21,8,1972,9,70,1,0,0,0,0,12893,1925,9.0,12.0
306,66,16,8,1972,10,14,1,0,1,0,0,12921,1953,9.0,13.0
306,66,20,21,1972,11,48,1,0,0,0,0,12935,1967,9.0,14.0
306,66,18,25,1972,12,46,1,0,0,1,0,12949,1981,9.0,18.0
306,82,6,6,1971,2,49,0,0,1,0,0,12410,1442,0.0,2.0
306,82,7,12,1971,3,6,0,0,0,0,1,12445,1477,1.0,7.0
306,82,11,9,1971,4,39,0,0,0,1,0,12473,1505,1.0,7.0
306,82,8,7,1971,5,34,0,0,0,0,0,12487,1519,1.0,7.0
306,82,15,7,1971,6,9,0,0,1,0,0,12500,1532,1.0,9.0
306,82,11,20,1971,10,48,0,0,0,1,0,12564,1596,1.0,10.0
306,82,10,8,1971,11,46,0,0,1,0,0,12578,1610,1.0,10.0
306,82,8,4,1970,1,30,0,0,1,0,0,12003,1035,0.0,0.0
306,82,4,10,1970,2,45,0,0,1,0,0,12046,1078,3.0,3.0
306,82,6,13,1970,3,6,1,0,0,0,0,12067,1099,3.0,3.0
306,82,11,3,1970,4,13,0,0,0,0,0,12095,1127,3.0,7.0
306,82,10,5,1970,5,39,0,0,0,0,1,12109,1141,7.0,12.0
306,82,2,13,1970,6,51,0,0,0,0,1,12123,1155,9.0,14.0
306,82,10,17,1970,7,38,0,0,0,0,0,12136,1168,9.0,16.0
306,82,21,20,1970,8,10,0,0,0,0,0,12151,1183,9.0,16.0
306,82,7,6,1970,9,70,0,0,0,0,0,12165,1197,9.0,17.0
306,82,14,3,1970,10,14,0,0,1,0,0,12186,1218,10.0,18.0
306,82,13,8,1970,11,52,1,0,0,0,0,12200,1232,14.0,22.0
306,82,18,20,1970,12,46,0,0,1,0,1,12214,1246,14.0,22.0
306,82,6,5,1970,13,32,0,0,0,0,0,12235,1267,14.0,22.0
306,196,11,6,1969,1,30,0,0,1,0,0,11632,664,0.0,0.0
306,196,12,3,1969,2,49,0,0,1,0,0,11696,728,1.0,10.0
306,196,3,10,1969,3,6,0,0,1,0,0,11710,742,5.0,23.0
306,187,11,8,1969,4,39,0,0,1,0,0,11744,776,5.0,23.0
306,196,5,2,1969,5,51,0,0,1,0,0,11759,791,5.0,32.0
306,196,17,9,1969,6,9,0,0,1,0,0,11772,804,11.0,47.0
306,196,10,6,1969,7,20,0,0,0,0,0,11787,819,11.0,56.0
306,196,6,3,1969,8,14,0,0,1,0,0,11822,854,12.0,63.0
306,196,2,4,1969,9,48,1,0,0,0,0,11835,867,16.0,76.0
306,196,7,11,1969,10,46,0,0,1,0,0,11850,882,19.0,80.0
306,196,8,5,1969,11,32,1,0,1,0,0,11864,896,19.0,80.0
306,196,18,6,1968,1,30,0,0,1,0,0,11207,239,0.0,0.0
306,196,5,5,1968,2,45,0,0,1,0,0,11339,371,1.0,1.0
306,82,8,9,1968,3,6,0,0,1,0,0,11353,385,3.0,3.0
306,82,13,8,1968,4,13,0,0,1,0,0,11367,399,3.0,3.0
306,82,16,2,1968,5,39,0,0,0,1,0,11381,413,3.0,3.0
306,82,8,9,1968,6,53,0,0,0,1,0,11395,427,9.0,9.0
306,82,14,16,1968,7,38,0,0,1,0,0,11408,440,9.0,9.0
306,82,12,16,1968,8,20,0,0,0,1,0,11423,455,9.0,9.0
306,82,18,5,1968,9,14,0,0,1,0,0,11458,490,9.0,9.0
306,82,15,7,1968,10,52,1,0,0,0,0,11472,504,11.0,11.0
306,82,13,16,1968,11,46,0,0,0,0,0,11486,518,11.0,11.0
306,82,13,19,1968,12,32,0,0,1,0,0,11514,546,11.0,11.0
306,82,21,18,1967,2,6,0,0,0,0,0,10968,0,0.0,0.0
306,187,18,7,1967,10,46,1,0,0,0,0,11115,147,0.0,0.0
306,187,14,7,1967,11,32,0,0,0,0,0,11136,168,0.0,0.0
307,37,19,8,1974,1,25,1,0,0,0,0,11708,1044,0.0,0.0
307,37,20,23,1974,2,18,1,0,0,0,1,11722,1058,0.0,0.0
307,74,21,32,1974,10,38,0,0,0,0,0,11896,1232,0.0,0.0
307,74,21,32,1974,11,20,0,0,0,1,0,11911,1247,0.0,0.0
307,80,19,13,1973,1,25,0,0,0,0,0,11358,694,0.0,0.0
307,80,14,7,1973,2,18,1,0,0,0,0,11372,708,0.0,0.0
307,80,19,10,1973,3,30,0,0,1,0,0,11392,728,0.0,0.0
307,80,21,14,1973,4,49,0,0,1,0,0,11449,785,0.0,0.0
307,80,21,17,1973,5,40,0,0,1,0,0,11470,806,0.0,0.0
307,80,10,17,1973,6,6,0,0,0,0,0,11484,820,0.0,0.0
307,80,11,11,1973,7,47,0,0,0,0,0,11498,834,0.0,0.0
307,80,24,14,1973,8,34,1,0,0,0,0,11512,848,0.0,0.0
307,80,18,9,1973,9,9,0,0,1,0,0,11525,861,0.0,0.0
307,80,15,9,1973,10,39,0,0,1,0,0,11540,876,0.0,0.0
307,80,21,12,1973,12,70,0,0,0,0,0,11561,897,0.0,1.0
307,80,20,16,1973,13,14,0,0,0,0,0,11582,918,0.0,1.0
307,80,22,6,1973,14,48,1,0,0,0,0,11596,932,0.0,0.0
307,80,19,12,1973,15,46,0,0,0,0,1,11610,946,1.0,13.0
307,66,13,9,1972,1,25,0,0,0,0,0,10987,323,0.0,0.0
307,66,16,18,1972,2,30,0,0,1,0,0,11028,364,0.0,0.0
307,66,20,17,1972,3,45,0,0,0,0,0,11086,422,0.0,0.0
307,66,20,22,1972,4,6,0,0,0,1,0,11099,435,0.0,0.0
307,66,15,8,1972,5,50,0,0,0,0,0,11120,456,0.0,9.0
307,66,18,4,1972,8,20,0,0,0,0,0,11176,512,0.0,9.0
307,66,10,6,1972,9,70,1,0,0,0,0,11190,526,3.0,12.0
307,66,17,11,1972,10,14,1,0,1,0,0,11218,554,4.0,13.0
307,66,14,10,1972,11,48,1,0,0,0,0,11232,568,4.0,14.0
307,66,17,22,1972,12,46,1,0,0,1,0,11246,582,4.0,18.0
307,66,24,17,1971,1,30,0,0,1,0,0,10664,0,0.0,0.0
307,66,17,10,1971,2,49,0,0,1,0,0,10707,43,0.0,0.0
307,66,21,19,1971,3,6,0,0,0,0,1,10742,78,0.0,3.0
307,66,9,7,1971,4,39,0,0,0,1,0,10770,106,0.0,3.0
307,66,16,10,1971,5,34,0,0,0,0,0,10784,120,0.0,10.0
307,66,11,8,1971,6,9,0,0,1,0,0,10797,133,0.0,4.0
307,66,14,20,1971,7,20,0,0,0,0,0,10812,148,0.0,4.0
307,66,14,20,1971,8,70,0,0,1,0,0,10826,162,0.0,4.0
307,66,4,5,1971,9,14,0,0,0,0,0,10847,183,0.0,13.0
307,66,9,25,1971,10,48,0,0,0,1,0,10861,197,2.0,24.0
307,66,12,4,1971,11,46,0,0,1,0,0,10875,211,2.0,24.0
308,34,22,16,1974,1,25,1,0,0,0,0,10705,0,0.0,0.0
308,34,24,15,1974,2,18,1,0,0,0,1,10719,14,0.0,0.0
308,34,23,17,1974,3,30,0,0,0,0,0,10781,76,0.0,0.0
308,80,21,27,1974,7,47,0,0,0,0,0,10852,147,0.0,0.0
309,58,4,24,1974,1,25,1,0,0,0,0,12739,3535,0.0,0.0
309,58,6,22,1974,2,18,1,0,0,0,1,12753,3549,0.0,0.0
309,1,11,8,1973,1,25,0,0,0,0,0,12389,3185,0.0,0.0
309,1,12,20,1973,2,18,1,0,0,0,0,12403,3199,0.0,2.0
309,1,6,2,1973,3,30,0,0,1,0,0,12423,3219,0.0,6.0
309,1,5,4,1973,4,49,0,0,1,0,0,12480,3276,6.0,14.0
309,1,10,16,1973,5,40,0,0,1,0,0,12501,3297,9.0,18.0
309,1,15,5,1973,6,6,0,0,0,0,0,12515,3311,9.0,18.0
309,1,7,7,1973,7,47,0,0,0,0,0,12529,3325,11.0,21.0
309,1,3,1,1973,9,9,0,0,1,0,0,12556,3352,11.0,30.0
309,1,6,4,1973,10,39,0,0,1,0,0,12571,3367,20.0,43.0
309,1,7,9,1973,11,20,0,0,1,0,0,12578,3374,23.0,54.0
309,1,4,22,1973,12,70,0,0,0,0,0,12592,3388,23.0,46.0
309,1,2,3,1973,13,14,0,0,0,0,0,12613,3409,23.0,46.0
309,1,2,1,1973,14,48,1,0,0,0,0,12627,3423,27.0,50.0
309,1,7,5,1973,15,46,0,0,0,0,1,12641,3437,36.0,59.0
309,1,3,15,1972,1,25,0,0,0,0,0,12018,2814,0.0,0.0
309,1,12,3,1972,2,30,0,0,1,0,0,12059,2855,0.0,6.0
309,1,11,5,1972,3,45,0,0,0,0,0,12117,2913,4.0,19.0
309,1,7,7,1972,5,50,0,0,0,0,0,12151,2947,6.0,21.0
309,1,3,3,1972,7,38,0,0,1,0,0,12192,2988,6.0,25.0
309,1,4,3,1972,9,70,1,0,0,0,0,12221,3017,10.0,31.0
309,1,8,4,1972,10,14,1,0,1,0,0,12249,3045,14.0,41.0
309,1,1,2,1972,11,48,1,0,0,0,0,12263,3059,17.0,48.0
309,1,2,18,1972,12,46,1,0,0,1,0,12277,3073,23.0,58.0
309,25,19,29,1971,11,46,0,0,1,0,0,11906,2702,0.0,77.0
309,176,21,18,1964,1,6,0,0,0,0,0,9204,0,0.0,0.0
309,172,10,11,1964,3,13,0,0,1,0,0,9239,35,0.0,20.0
309,176,22,16,1964,5,38,0,0,1,0,0,9266,62,0.0,3.0
309,176,18,14,1964,6,20,0,0,1,0,0,9288,84,0.0,3.0
309,176,18,13,1964,8,14,0,0,1,0,0,9323,119,0.0,1.0
310,32,26,25,1974,3,30,0,0,0,0,0,14566,3745,0.0,5.0
310,176,21,21,1963,10,56,0,0,1,0,0,10821,0,0.0,0.0
311,80,27,27,1974,3,30,0,0,0,0,0,11538,0,0.0,0.0
311,80,21,27,1974,4,45,0,0,0,0,0,11567,29,0.0,1.0
311,80,21,8,1974,7,47,0,0,0,0,0,11609,71,0.0,0.0
311,80,21,28,1974,10,38,0,0,0,0,0,11650,112,0.0,1.0
312,58,21,7,1974,4,45,0,0,0,0,0,13564,2309,0.0,0.0
312,58,18,18,1974,5,50,0,0,0,0,0,13578,2323,0.0,0.0
312,58,16,23,1974,6,6,0,0,0,0,0,13592,2337,0.0,0.0
312,58,13,24,1973,15,46,0,0,0,0,1,13361,2106,0.0,0.0
312,1,10,5,1972,4,6,0,0,0,1,0,12850,1595,0.0,15.0
312,1,13,9,1972,6,51,0,0,0,0,0,12899,1644,2.0,21.0
312,1,19,5,1972,8,20,0,0,0,0,0,12927,1672,2.0,23.0
312,66,24,26,1972,12,46,1,0,0,1,0,12997,1742,4.0,18.0
312,63,17,7,1971,1,30,0,0,1,0,0,12415,1160,0.0,0.0
312,86,21,22,1970,8,10,0,0,0,0,0,12199,944,0.0,0.0
312,167,21,21,1968,1,30,0,0,1,0,0,11255,0,0.0,0.0
312,195,13,3,1968,2,45,0,0,1,0,0,11387,132,0.0,0.0
312,195,11,13,1968,4,13,0,0,1,0,0,11415,160,4.0,8.0
314,77,25,14,1974,4,45,0,0,0,0,0,11172,1351,0.0,0.0
314,77,23,10,1974,5,50,0,0,0,0,0,11186,1365,0.0,0.0
314,77,24,25,1974,6,6,0,0,0,0,0,11200,1379,0.0,0.0
314,77,21,26,1974,8,39,0,0,0,0,0,11228,1407,0.0,0.0
314,77,25,23,1974,10,38,0,0,0,0,0,11255,1434,0.0,0.0
